"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"India","2022","290612","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, cyclohexanol, methylcyclohexanols and dimethylcyclohexanols","Import","773804.616","219377.291","Weight in kilograms","219377.291"
"India","2022","290613","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols","Import","12372913.576","467346.505","Weight in kilograms","467346.505"
"India","2022","290613","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols","Export","15029039.201","733441.099","Weight in kilograms","733441.099"
"India","2022","290619","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1","Import","46790389.501","1838298.219","Weight in kilograms","1838298.219"
"India","2022","290619","Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.c. in item no. 2906.1","Export","44406260.09","5174131.527","Weight in kilograms","5174131.527"
"India","2022","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Export","48733493.06","","No Quantity",""
"India","2022","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Import","2312721.684","376052.904","Weight in kilograms","376052.904"
"India","2022","290629","Alcohols; aromatic and derivatives, other than benzyl alcohol","Export","37855299.307","2572496.666","Weight in kilograms","2572496.666"
"India","2022","290629","Alcohols; aromatic and derivatives, other than benzyl alcohol","Import","62378000.275","2711691.878","Weight in kilograms","2711691.878"
"India","2022","290711","Monophenols; phenol (hydroxybenzene) and its salts","Export","40232312.628","","No Quantity",""
"India","2022","290711","Monophenols; phenol (hydroxybenzene) and its salts","Import","309068085.222","211793738.747","Weight in kilograms","211793738.747"
"India","2022","290712","Monophenols; cresols and their salts","Export","51049232.304","11314591.493","Weight in kilograms","11314591.493"
"India","2022","290712","Monophenols; cresols and their salts","Import","47473235.118","15185798.316","Weight in kilograms","15185798.316"
"India","2022","290713","Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Export","3739805.475","1555771.269","Weight in kilograms","1555771.269"
"India","2022","290713","Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Import","12086149.771","4898617.136","Weight in kilograms","4898617.136"
"India","2022","290715","Monophenols; naphthols and their salts","Export","19119142.024","","No Quantity",""
"India","2022","290715","Monophenols; naphthols and their salts","Import","61505337.323","20835869.544","Weight in kilograms","20835869.544"
"India","2022","290719","Monophenols; n.e.c. in item no. 2907.1","Import","58994101.572","20751792.244","Weight in kilograms","20751792.244"
"India","2022","290719","Monophenols; n.e.c. in item no. 2907.1","Export","46433055.837","7756520.803","Weight in kilograms","7756520.803"
"India","2022","290721","Polyphenols; resorcinol and its salts","Import","38593264.665","4718564.371","Weight in kilograms","4718564.371"
"India","2022","290721","Polyphenols; resorcinol and its salts","Export","12488513.841","1328400.381","Weight in kilograms","1328400.381"
"India","2022","290722","Polyphenols; hydroquinone (quinol) and its salts","Export","17269323.372","1189590.098","Weight in kilograms","1189590.098"
"India","2022","290722","Polyphenols; hydroquinone (quinol) and its salts","Import","75806777.958","7890788.363","Weight in kilograms","7890788.363"
"India","2022","290723","Polyphenols; 4,4'-isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts","Export","14324766.338","1468804.324","Weight in kilograms","1468804.324"
"India","2022","290723","Polyphenols; 4,4'-isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts","Import","158355782.874","77653258.329","Weight in kilograms","77653258.329"
"India","2022","290729","Phenol-alcohols and polyphenols n.e.c. in item number 2907.2","Export","117494726.518","13043494.092","Weight in kilograms","13043494.092"
"India","2022","290729","Phenol-alcohols and polyphenols n.e.c. in item number 2907.2","Import","18852252.727","2949298.196","Weight in kilograms","2949298.196"
"India","2022","290811","Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; pentachlorophenol (ISO)","Import","1255.294","1","Weight in kilograms","1"
"India","2022","290819","Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; other than pentachlorophenol (ISO)","Import","23379398.106","8737544.402","Weight in kilograms","8737544.402"
"India","2022","290819","Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; other than pentachlorophenol (ISO)","Export","29175835.797","5724775.813","Weight in kilograms","5724775.813"
"India","2022","290899","Phenol or phenol-alcohol derivatives, sulphonated, nitrated or nitrosated derivatives thereof; other than dinoseb (ISO), and 4,6-dinitro-o-cresol (DNOC (ISO)), and their salts","Export","11770385.406","1237455.015","Weight in kilograms","1237455.015"
"India","2022","290899","Phenol or phenol-alcohol derivatives, sulphonated, nitrated or nitrosated derivatives thereof; other than dinoseb (ISO), and 4,6-dinitro-o-cresol (DNOC (ISO)), and their salts","Import","13610156.798","2733911.035","Weight in kilograms","2733911.035"
"India","2022","290911","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Import","814940.839","339626","Weight in kilograms","339626"
"India","2022","290911","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Export","6472091.552","2717750.585","Weight in kilograms","2717750.585"
"India","2022","290919","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Export","388002206.87","375864503.112","Weight in kilograms","375864503.112"
"India","2022","290919","Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Import","44963279.14","7847520.021","Weight in kilograms","7847520.021"
"India","2022","290920","Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","2986366.065","132601.154","Weight in kilograms","132601.154"
"India","2022","290920","Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","3854334.552","301976.587","Weight in kilograms","301976.587"
"India","2022","290930","Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","102382011.479","43586674.224","Weight in kilograms","43586674.224"
"India","2022","290930","Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","29625705.666","3028867.914","Weight in kilograms","3028867.914"
"India","2022","290941","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; 2,2-oxydiethanol (diethylene glycol, digol)","Export","14387976.443","19787776.259","Weight in kilograms","19787776.259"
"India","2022","290941","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; 2,2-oxydiethanol (diethylene glycol, digol)","Import","22597265.275","33216818.688","Weight in kilograms","33216818.688"
"India","2022","290943","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monobutyl ethers of ethylene glycol or of diethylene glycol","Import","82278503.474","40273634","Weight in kilograms","40273634"
"India","2022","290943","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monobutyl ethers of ethylene glycol or of diethylene glycol","Export","3695829.806","2048758.276","Weight in kilograms","2048758.276"
"India","2022","290944","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monoalkylethers of ethylene glycol or of diethylene glycol n.e.c. in heading no. 2909","Export","16134451.223","8071141.773","Weight in kilograms","8071141.773"
"India","2022","290944","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monoalkylethers of ethylene glycol or of diethylene glycol n.e.c. in heading no. 2909","Import","5216160.702","1993838.226","Weight in kilograms","1993838.226"
"India","2022","290949","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; n.e.c. in item no. 2909.4","Export","91737312.33","26568913.773","Weight in kilograms","26568913.773"
"India","2022","290949","Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; n.e.c. in item no. 2909.4","Import","92046571.362","43720829.562","Weight in kilograms","43720829.562"
"India","2022","290950","Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","20700529.404","2147364.977","Weight in kilograms","2147364.977"
"India","2022","290950","Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","153649442.525","14412042.911","Weight in kilograms","14412042.911"
"India","2022","290960","Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","12015816.387","1182516.782","Weight in kilograms","1182516.782"
"India","2022","290960","Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","53777211.964","7870860.189","Weight in kilograms","7870860.189"
"India","2022","291010","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives; oxirane (ethylene oxide)","Import","1697787.113","141892","Weight in kilograms","141892"
"India","2022","291010","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives; oxirane (ethylene oxide)","Export","2343001.179","1364707.933","Weight in kilograms","1364707.933"
"India","2022","291020","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, methyloxirane (propylene oxide)","Export","3426.347","89","Weight in kilograms","89"
"India","2022","291020","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, methyloxirane (propylene oxide)","Import","39770657.408","21902554.551","Weight in kilograms","21902554.551"
"India","2022","291030","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, 1-chloro-2,3-epoxypropane (epichlorohydrin)","Import","171886597.047","70371878.023","Weight in kilograms","70371878.023"
"India","2022","291030","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, 1-chloro-2,3-epoxypropane (epichlorohydrin)","Export","8682922.162","2478026.419","Weight in kilograms","2478026.419"
"India","2022","291040","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, dieldrin (ISO, INN)","Export","119698.364","340","Weight in kilograms","340"
"India","2022","291050","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, endrin (ISO)","Import","31.643","","No Quantity",""
"India","2022","291090","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2910","Export","17819991.613","","No Quantity",""
"India","2022","291090","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2910","Import","24692169.318","2804265.664","Weight in kilograms","2804265.664"
"India","2022","291100","Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","3861928.861","385692.508","Weight in kilograms","385692.508"
"India","2022","291100","Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","7425350.223","759268.316","Weight in kilograms","759268.316"
"India","2022","291211","Aldehydes; acyclic, without other oxygen function, methanal (formaldehyde)","Import","233174.804","9503.351","Weight in kilograms","9503.351"
"India","2022","291211","Aldehydes; acyclic, without other oxygen function, methanal (formaldehyde)","Export","5505373.857","14966582.145","Weight in kilograms","14966582.145"
"India","2022","291212","Aldehydes; acyclic, without other oxygen function, ethanal (acetaldehyde)","Export","439950.364","317866.882","Weight in kilograms","317866.882"
"India","2022","291212","Aldehydes; acyclic, without other oxygen function, ethanal (acetaldehyde)","Import","610302.908","142062.64","Weight in kilograms","142062.64"
"India","2022","291219","Aldehydes; acyclic, without other oxygen function, n.e.c. in item no. 2912.1","Import","71867329.975","23197953.467","Weight in kilograms","23197953.467"
"India","2022","291219","Aldehydes; acyclic, without other oxygen function, n.e.c. in item no. 2912.1","Export","43981016.448","3635882.561","Weight in kilograms","3635882.561"
"India","2022","291221","Aldehydes; cyclic, without other oxygen function, benzaldehyde","Export","8365544.202","","No Quantity",""
"India","2022","291221","Aldehydes; cyclic, without other oxygen function, benzaldehyde","Import","25284263.453","2479727.228","Weight in kilograms","2479727.228"
"India","2022","291229","Aldehydes; cyclic, without other oxygen function, other than benzaldehyde","Import","60084816.529","5335743.905","Weight in kilograms","5335743.905"
"India","2022","291229","Aldehydes; cyclic, without other oxygen function, other than benzaldehyde","Export","68185556.146","7799898.166","Weight in kilograms","7799898.166"
"India","2022","291241","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, vanillin (4-hydroxy-3-methoxybenzaldehyde)","Export","1147565.511","38964.811","Weight in kilograms","38964.811"
"India","2022","291241","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, vanillin (4-hydroxy-3-methoxybenzaldehyde)","Import","44059503.012","2141431.888","Weight in kilograms","2141431.888"
